User_ID	Reply Frequency	Retweet Frequency	Mention Frequency
338351401	1	14	15
2359282091	43	15	58
718319754	3	17	44
1385750406	4	37	52
1352957642	1	1	2
2252716921	3	1	4
534356829	1	1	2
934620134	1	2	3
1868016284	1	1	3
198486683	2	400	403
2938479455	2	16	20
1926407137	1	1	2
3260648812	1	2	5
20665525	1	34	37
3002031562	1	3	4
171337448	1	138	191
3095893107	8	3	11
87737028	2	23	136
949385538	1	1	2
886928486	1	1	2
121656624	3	151	248
712033562531401728	2	3	5
867861240	1	6	8
2445370958	5	101	115
465375315	4	1	5
2595263312	4	5	12
398099784	2	4	6
2194204362	2	11	14
2186039117	11	7	24
490890950	3	15	35
17839398	2	33	48
29770501	2	44	67
429753667	1	2	3
2204870087	1	1	4
310960217	4	3	10
2748726366	3	3	6
21427827	2	1	4
46681100	1	22	73
493509051	4	10	19
1629339452	1	1	4
2327400218	2	10	13
504623795	1	1	2
4726232661	1	1	3
2366814973	4	1	5
2179872920	3	29	47
238681825	1	1	2
1637220734	1	32	47
9763482	53	319	708
4851614681	2	22	25
2708988996	53	71	154
91044182	1	2	3
22756584	1	3	4
3343065298	1	30	31
9567972	4	9	23
591161523	2	2	15
2602083914	2	6	11
2527977343	1	7	12
2556706333	1	5	6
190578404	2	2	4
416282048	1	2	4
34453466	1	7	8
1009334983	34	2	38
732904470905036800	3	3	6
917972406198775808	2	2	4
260138227	1	1	2
18278629	3	19	45
986621215	5	1	6
26043187	1	9	18
727499412658880512	1	1	3
72525490	102	50560	50738
354248645	73	46	186
2715819123	1	1	3
494076761	195	2057	2503
64616990	2	1	3
164724191	8	2	23
1415594922	5	52	83
843288457917034496	1	1	2
47126162	1	1	2
16494410	1	1	3
464921349	2	3	7
3348641895	14	10	30
14940354	4	23	34
3413472017	1	4	7
2303975572	1	1	2
21976456	1	132	189
122737652	1	3	15
634709211	1	1	2
41207820	1	12	14
2509495812	342	36	378
2532344597	2	1	4
3870717493	1	1	2
461501943	1	1	3
4286624656	2	1	3
2371845345	2	2	4
20921478	1	27	28
2960028841	1	4	20
49365472	63	42	197
833650770	1	8	11
1488975356	1	1	3
330373787	1	15	18
920812093527302144	1	1	4
557688761	1	1	2
42358749	16	2	19
868749343	1	1	10
1404695354	7	5	12
25961873	1	6	7
267103268	2	2	6
629171135	2	1	4
25743339	1	7	14
353388367	1	5	11
30974710	2	2	7
264219232	1	2	11
1461966493	4	13	56
4291655293	1	1	4
755113	234	291	1234
68544463	14	68	82
2264172490	4	4	12
25669608	1	445	460
3123173512	2	1	4
3044764887	1	1	2
2473132188	4	2	7
923964859	1	10	11
418706918	1	35	55
15612015	1	77	132
190330402	2	5	7
1292574098	53	56	157
171598736	16	14	33
110398672	3	8	12
278452863	1	3	4
2300289704	1	4	5
3237940072	2	5	9
22564891	2	10	13
423910301	1	1	4
26900055	15	560	1047
2861405904	2	2	5
1712524410	6	3	17
3253532112	1	14	15
1417793336	1	87	93
40775946	1	1	3
183597862	1	1	2
4135130176	1	6	7
15240581	1	38	49
123346276	1	4	5
47488320	6	42	53
2565103456	1	14	31
920663185	267	112	420
457866683	1	7	8
293180998	1	1	2
1568377866	3	1	4
2544129942	2	1	3
3105069100	4	1	5
5692542	2	3	6
973178102	199	18	217
716661667	1	1	2
363087630	5	3	9
131752870	5	3	14
285170759	1	2	9
909448512	1	23	72
336391883	1	3	5
103682726	1	1	2
3039974299	3	27	39
41766660	1	3	4
265989169	7	14	23
35127952	1	1	2
747891901093847040	2	1	3
1590944965	8	58	66
205531045	11	132	161
869494974	1	1	2
2822640558	1	3	8
854570384	5	2	7
197032439	7	2	13
498968683	28	4	29
37919483	2	182	204
245956466	310	7	420
891701419	1	1	2
2911514910	1	1	3
80366372	1	102	291
1960816004	3	6	10
3293238833	1	1	3
729585183649828864	2	1	10
1920581377	2	1	3
1067894210	1	38	50
504688148	4	1	5
160285376	3	2	12
621508272	2	45	48
350842415	1	9	10
16347908	1	98	99
3041884473	1	1	2
2282156139	2	1	3
14260960	1	8	133
1289954977	1	20	21
581701504	3	13	18
1255654814	1	1	2
86177206	3	43	91
590934494	1	1	2
424330593	10	2	12
234493075	1	18	19
2314562983	1	1	4
70000226	6	1	10
709135161095401472	1	6	9
192724847	1	7	13
435070763	1	1	3
1439788770	1	1	2
34209920	12	1427	1447
16439471	2	3	16
32420474	1	1	8
470301057	1	18	24
1538008483	1	1	2
2569349341	2	1	3
2735601086	1	2	3
845482951	1	1	2
396725099	9	2	14
617328417	9	5	14
2804573094	368	66	434
18366405	4	795	809
2798265816	344	33	376
14247236	1	280	327
288363743	1	12	26
20179628	1	11	16
2246105373	4	3	10
2318691151	1	1	2
365050493	1	4	6
1403394241	1	1	2
2320345567	1	2	3
214397954	3	5	6
934392049	1	1	2
1621169875	2	6	9
3504476813	6	386	411
1555263434	1	3	4
12044602	3	10	27
26834339	1	2	10
18220175	15	71	130
634725546	22	1235	1275
597749667	21	15	55
18738011	1	57	126
14085146	1	9	11
483992903	1	2	3
2335474230	2	2	4
131436146	6	1	7
1958699580	2	5	10
382880044	3	3	7
4203753003	4	1	5
1721811782	3	1	4
1320660271	1	2	3
2613408230	8	4	12
200205177	1	1	16
14714477	2	1	4
919076438	2	1	2
204219655	1	1	7
30189793	1	1	2
326892463	1	262	282
3346552643	2	3	5
2375792442	1	2	3
2150757894	3	1	5
941212370	10	2	14
2567842008	3	8	15
3317921888	1	1	2
5501422	1	1	2
134644759	2	139	146
3097593575	1	3	19
561741759	1	56	57
438073176	7	1	9
132168663	13	11	27
44839509	1	1	19
609966116	35	133	151
603610204	17	428	521
115681686	2	543	715
19407663	2	3	5
2849156513	1	1	2
2534195028	2	38	49
187878145	1	1	2
2485416858	1	4	5
162036374	2	2	5
33949018	1	1	6
981124165	2	2	4
137646965	3	2	3
138977055	8	26	53
2725819518	5	2	7
35961279	1	3	5
40872905	1	8	10
2669914224	5	7	15
125989827	1	1	3
483222437	4	1	5
24190981	2	27	77
2297862916	2	1	4
20748745	2	129	204
2723605955	1	2	12
3355069180	1	1	2
6273552	5	57	71
1960346550	1	1	2
2440252190	2	4	8
2361039950	675	284	950
1647886992	4	93	97
22084427	32	30	73
710662555	12	20	26
145637217	1	2	3
2371898471	3	1	5
2728391340	1	4	5
1204719877	23	26	110
3010241109	4	1	18
34842246	1	22	28
15230281	42	41	137
2437681305	1	1	2
15649438	2	120	131
17469492	4	4	14
1725994836	2	2	4
2832523600	1	1	2
1914283916	3	2	5
2804496782	160	52	212
245198007	1	1	2
2842889879	2	2	10
2312401688	7	5	12
257234986	1	20	21
901891560	3	3	7
1015359992	1	2	4
3088499967	3	1	4
2299467164	3	2	5
3446189662	1	1	4
310609292	3	1	4
1337086532	7	1	12
250492272	67	7	86
2852414614	1	2	4
107708056	9	1	10
2761898817	2	2	7
1280380549	7	64	38
1712939281	1	1	2
494150418	1	1	1
2789672416	1	1	3
2180357361	2	1	2
136643228	1	1	2
6017542	43	123	177
2254557241	1	54	55
2162630384	3	6	14
313038011	17	200	365
4133989463	1	3	4
335976852	4	3	15
900364639	3	4	7
573940212	1	4	2
299448712	3	22	25
14297098	1	9	11
15808765	80	64	367
16634635	1	1	3
798277	1	2	3
15489945	1	4	5
2340313092	2	1	3
2239382563	1	1	2
512118934	19	9	55
2466899838	4	1296	1465
279036634	10	14	25
3086189976	2	16	19
6112582	4	18	23
3104879477	13	1187	1200
575813393	2	5	12
18933321	1	7	8
926618511308476416	1	2	3
620971605	6	6	10
1188547537	1	1	3
355416292	5	15	35
227437553	1	3	4
769023334994604032	1	11	13
212369811	1	15	27
2853946327	2	1	3
94212396	1	4	5
785830202	1	6	9
462916594	1	4	5
553991829	1	3	4
1277454542	1	5	6
421185324	2	269	272
1143168780	5	3	9
9721292	2	6	14
3124714625	1	9	10
2569756400	1	1	2
2537682945	3	28	73
2444080805	1	1	8
112897540	2	1	40
277202090	4	26	45
1927765112	1	1	5
2264706218	1	70	70
25128967	3	6	15
8719302	1	53	104
367857955	5	12	21
326468657	1	2	5
617865232	5	15	20
746562621449601024	1	8	10
256607182	2	14	24
3246470870	1	2	3
2499166317	1	1	2
287920072	1	1	2
22936237	1	61	128
44288772	2	8	14
3103508387	1	3	6
33317438	1	138	153
221185129	1	1	2
2410846801	2	1	3
18918415	2	1	4
4210752089	2	1	3
373783051	28	65	112
332345143	1	1	2
1464022218	1	1	2
63668328	1	2	4
614519618	2	2	4
105918283	30	76	124
349265920	3	8	17
1666456460	1	2	3
24724583	1	4	5
2293315159	1	2	8
2254134217	1	55	56
1140173504	1	1	2
755368652	3	1	7
1060023758	1	1	2
54885400	3	80	163
2782299247	1	1	2
887145336	1	1	2
454633246	1	1	14
3917632342	1	138	327
2893599016	3	9	12
43928380	2	13	13
320297405	1	1	2
307205043	1	2	4
273279047	54	875	961
3046608246	2	5	7
3086082551	1	2	14
2826785736	1	1	2
2455046583	2	60	77
500436115	1	1	2
746891652	1	4	5
2687983880	1	22	23
2525444197	1	2	4
479653703	14	47	82
223787682	1	1	3
300853906	1	2	3
2984973176	1	9	21
1080593870	2	1	4
746875038901633024	2	95	116
1074480192	35	45	245
1355211138	1	1	3
296801907	1	1	2
589410786	10	2	12
78787098	3	1	6
481557757	21	2	26
40908929	1	3	25
87818409	225	2208	2586
2865461392	1	1	15
1937165168	10	9	20
945855775	4	23	36
2854922409	2	8	10
78514857	1	17	21
2556482586	5	1	8
1969285214	2	4	6
577995258	1	2	6
591167821	1	2	3
23278003	1	20	21
2542924306	10	338	397
23022687	78	159	1272
3179771992	1	1	2
270068926	1	3	4
494644265	3	3	6
3200003201	11	214	316
4874129992	1	5	6
1408148054	1	1	3
257819568	5	120	127
199813654	1	1	2
2897611697	2	3	5
2296219634	21	28	65
2819021406	1	3	4
1097105120	1	9	10
2902274375	2	12	17
2332264339	1	68	88
373358015	5	12	20
37323294	2	527	635
21392844	6	4	11
2985572248	1	2	3
490235166	21	5	27
1356822566	8	5	14
3410496471	2	5	17
2482196599	1	2	3
1407773732	7	5	17
1664618719	1	4	5
706646642	1	106	108
337047789	1	3	13
187676769	7	1	15
29330030	3	82	150
1616920639	4	6	13
2204472008	1	2	3
2788731444	1	1	2
2750331580	1	1	2
2308115000	1	5	9
17345647	1	11	15
62981355	1	1	2
515776072	4	5	11
23482952	15	10	62
1432029667	4	67	111
398166908	174	5	191
706959926879334400	39	853	1065
2805187874	375	79	453
229592356	27	3	34
144874126	8	25	40
175233711	1	20	24
4237016112	1	3	4
2664049183	7	1	9
2422329662	19	1151	1207
173757340	1	3	7
298996109	5	3	9
3468840082	1	2	3
2236175028	1	1	3
1851521424	1	2	3
93679605	3	2	5
198971929	1	1	2
4236726047	1	3	7
2905330438	2	15	18
309128723	1	29	68
30903158	1	36	37
3361285665	1	3	4
3087467653	1	30	31
124896323	5	5	10
48128080	1	3	6
2170048002	1	4	5
46475420	1	4	5
2804923094	571	80	651
2921901638	3	2	9
139924712	2	2	4
199387685	1	7	10
319750177	3	17	21
2742078001	26	2136	2248
31096552	3	5	8
348247641	1	40	42
21416153	1	8	48
2290141188	154	20	174
288333760	1	1648	2249
1223864450	3	8	11
17491671	1	2	5
2707571696	1	17	21
232319208	1	1	2
1969819664	1	7	8
587712805	1	2	4
704034081898668032	2	160	210
2570597266	9	3	12
2591708060	1	4	7
766726007134965760	2	21	23
2303226553	12	16	30
455454180	8	2	10
18293178	1	1	2
2924252351	1	1	2
2854676583	1	1	2
2451393572	2	1	8
318692762	2	35	40
3136555641	4	7	14
1664934996	1	1	4
195603250	1	1	2
1377885110	1	17	19
2992460484	1	2	3
2427544393	30	5	39
411311185	1	3	5
272114651	4	212	365
48047188	2	4	8
156081202	1	1	2
2734982662	116	56	210
58601980	1	1	4
90275200	1	9	11
36452050	11	95	126
35466620	1	3	12
354904036	1	2	3
52158124	3	36	39
417619793	8	1	9
19195060	1	3	4
2265531121	1	1	2
354378618	3	8	15
1394293663	2	1	3
746121703558942720	2	21	23
84894018	1	10	21
339640510	1	7	8
1267854704	1	1	2
2299750008	1	2	4
880594610	1	1	2
2321143482	1	1	2
299328684	4	49	115
2255845057	1	30	31
102689724	4	3	12
2572033740	4	4	9
532154425	2	1	3
327519692	3	59	62
57039652	1	2	4
19914257	4	24	32
88851341	1	1	2
216786228	2	7	13
93935921	1	9	10
3653083512	1	1	2
2491845824	1	3	5
20479813	2	41	163
2992445105	1	1	2
18851248	1	13	94
1370664626	2	1	3
47581890	1	1	5
55980965	2	1	4
820808196956655616	2	11	21
2532618137	3	4	7
102736422	2	9	13
2366088408	3	1	4
2152799365	3	2	10
148711787	125	13	293
483475048	1	1	2
256684882	103	3	120
142963564	1	15	19
517691735	81	2953	3079
20552442	2	13	18
16077922	2	2	5
2612497135	1	1	8
526080332	1	1	2
2805377053	379	49	428
10405642	269	3	241
130815523	4	17	34
14267944	1	2	4
302457731	1	2	3
110496970	44	18	64
4267175567	1	55	68
383418826	3	23	51
706784851	1	2	3
104249727	5	1	13
2286085849	283	23	306
2961238025	2	3	6
349705477	1	2	3
2854540755	1	1	3
1961507096	576	40	615
4338733993	1	3	7
454018261	1	1	2
87914827	2	2	17
1061452094	36	138	219
2342864812	4	21	38
2317209907	1	2	3
33750798	3	13	95
2365659170	2	1	3
3042858483	4	10	16
2985339370	2	1	3
38707399	2	1	7
403004768	1	8	9
4702678152	1	9	10
35852232	1	8	528
426813245	5	4	6
1542869299	1	3	4
2557181248	3	14	22
115904540	2	38	81
20689135	1	12	13
317284206	1	57	239
16440295	1	1	2
2488541	1	7	25
1191321830	1	1	2
53745076	1	10	12
560885288	4	1	2
2599775719	3	25092	25088
1111948159	1	2	4
2911177146	2	3	6
236666920	3	1	4
75641903	1	11	27
220975574	1	6	8
2785717477	365	137	502
727465007861084160	1	1	2
1634628373	1	1	2
103533208	3	4	11
86697288	6	1	7
422277246	1	58	237
262341398	1	31	32
217334909	1	25	28
467101832	1	3	4
3392477499	1	5	6
59992718	1	1	2
42375377	4	105	109
1673785724	1	2	3
2942521049	1	1	2
297917731	3	8	16
519424670	1	1	2
205622130	1	34	47
18915145	21	2	30
25659440	6	3	9
88575300	1	4	5
1285434613	13	7	27
2250703351	20	21	51
298629655	3	181	229
188793260	1	33	100
322397611	1	1	2
438517507	2	81	84
145726332	1	29	33
540712974	2	1	13
93187885	2	2	5
3249267995	10	217	317
266570604	1	1	12
30249701	1	1	2
286179981	2	12	15
816975403566796800	1	16	17
180107694	1	4	8
2591696590	13	53	138
542962969	6	188	227
436852127	3	1	11
14774424	94	20	196
2771075792	5	67	75
247119505	2	163	202
94359868	3	6	9
572483093	1	1	2
233533983	11	20	36
456792557	99	1	101
20791372	1	13	32
3247188550	1	1	2
1056111127	1	1	2
383175251	1	3	4
4279144828	1	20	30
3436973898	1	5	7
3102351219	1	1	2
2492009442	1	16	17
23751066	1	2	4
616207139	18	11	32
3289800119	1	2	4
28096105	2	20	40
1173395690	1	1	2
485955028	499	3110	3849
49606484	2	2	5
2525822302	2	5	7
1051557925	1	6	8
816908976952471552	1	3	4
31946780	1	3	6
3510389243	2	16	21
410074717	1	1	2
14327439	1	43	46
477861724	1	1	2
2345271689	4	1	5
619587350	1	2	9
2478722636	1	2	5
1055784890	1	5	6
99149095	2	3	10
106998575	1	23	27
22302678	1	4	9
111297699	1	1	3
2801803245	2	1	3
631310817	2	54	60
4330019413	13	2	28
379673697	64	34	110
2286236364	263	26	289
16002085	3	89	95
278973076	31	28	69
470187332	2	62	64
331048155	1	2	3
330570149	1	1	4
2410891556	5	2	8
3292982985	1	4	5
720285474	8	13	37
2257993742	4	36	56
743467920	1	1	2
3375262821	1	4	5
3012689697	3	71	74
2786160391	322	121	442
36667104	1	8	15
2256287237	5	1	6
963102349	5	3	8
2356694251	1	2	3
150906781	1	1	2
2419229306	1	1	2
15227791	5	12	30
50094643	2	12	15
122455671	2	81	106
2376598467	1	1	3
15066760	1	10	13
378318147	1	5	7
36980694	71	701	998
430934025	2	1	3
1377426697	6	1	9
3018742509	1	6	15
15908429	2	7	12
919310282	1	1	4
195214392	2	107	118
2155252856	1	1	2
273853413	3	2	7
389552499	1	4	6
276363694	11	1182	1384
997487143	1	1	2
327227618	1	1	5
2512808276	1	1	2
760186400914432000	1	87	104
19491766	1	1	2
20817803	1	11	16
42617240	33	8427	8582
366136346	22	7	32
743407993	1	2	4
16651871	1	1	3
2795745566	2	8	19
474464413	6	132	171
30713857	1	2	3
3055067522	10	16	28
2529767186	12	1743	1939
1478411316	5	59	64
286371449	2	1	3
88180321	1	1	8
3260940092	1	1	2
2457294401	11	93	130
2227303494	1	2	3
353137495	2	1	3
495242000	4	1	7
261743416	3	223	226
11614352	2	1	3
1048343695	1	2	3
2292653285	1	1	4
15110357	1	6	11
24312796	1	5	6
2286286950	1054	56	1110
300354212	1	20	64
19415893	1	1	2
60576808	1	1	2
15222806	4	8	13
2623275483	1	1	2
21919625	1	7	8
50772918	1	5	9
1002351	1	7	9
1978274905	1	1	2
780269431	1	9	12
199766003	1	1	2
395698914	1	1	4
3370987127	1	2	3
2916305152	39	112	290
728475876413853696	1	181	183
3624038075	1	2	3
98983044	286	1013	1797
368196789	6	7	13
1095481218	2	1	6
2768312061	1	5	8
2277407877	6	2	8
22650211	16	61	156
1727713507	4	5	14
365660483	3	9	4
2438236854	822	4106	4782
4504114221	1	30	32
3079347556	1	1	2
1637909725	1	1	9
4902931114	1	6	7
410787545	2	6	8
54163488	2	2	30
948089792	20	10	33
1394042348	1	1	2
760384793003433984	1	8	9
24137386	3	275	281
16930125	2	14	23
15943222	11	14	32
399283625	4	4	9
20536910	28	1614	1711
431359950	1	5	6
465037324	1	2	3
24580009	1	11	21
2393063119	1	166	178
816653	4	33	45
797557024741527552	1	6	11
72921353	3	22	27
2849377274	2	2	4
1727916558	2	215	274
476172271	1	46	58
2423406866	1	1	2
537232321	8	1	9
3131686762	2	1	3
296373277	1	10	11
75974281	4	14	29
2693612778	1	1	2
1678932913	3	49	57
25697989	2	1	14
821842872	1	34	79
280082481	1	4	5
14920785	6	7	29
367326447	1	3	4
113819586	1	1	2
563743376	2	53	60
2305620300	2	3	5
973333975	390	17	407
710243874	1	2	3
21149655	1	15	26
2212973074	24	4	54
246398580	4	1	9
455024343	4	4	15
2494237140	1	3	5
866613990	1	17	21
118190428	1	17	21
1180290032	37	7	49
15661871	1	1	8
43698052	2	34	37
747000174921322496	1	3	4
318871764	13	1	14
2422266211	1	1	2
82781637	3	2	11
18856867	7	1430	1505
2704070934	2	4	11
3292424503	1	17	21
43370523	123	23	195
3371116804	1	4	7
122445605	1	72	87
2497565525	1	1	2
200811766	20	179	213
527687510	4	9	19
2420953021	638	2198	3221
2534419009	341	32	372
4479562812	2	10	13
46087471	3	1	4
2357647951	1	3	4
43727802	6	1	7
15422381	2	16	19
30767393	1	7	8
223951506	1	2	9
1034970816	2	1	3
2171544449	2	1	3
171806326	6	1	7
1467029628	2	1	3
150253141	1	1	2
78889885	1	2	4
29940335	1	1	3
4821980768	1	1	5
2725633999	8	163	190
65691824	9	5	86
27763028	1	5	6
1216957579	1	8	13
43334982	4	14	22
3301171864	1	15	16
2425231	2	41	47
973516764	5	22	30
763935668284239872	5	60	76
460015810	10	3	62
2417360230	6	53	59
2532556484	1	17	18
2418364537	1	1	2
430104137	2	226	270
910874659	1	2	5
2341876142	23	2	27
618087916	7	7	19
2615215782	1	8	17
890891	1	142	156
304492189	5	1	6
58510019	1	15	20
217526629	6	8	15
114557496	9	34	82
2895457593	1	1	3
97530140	1	2	3
772204864654942208	1	4	5
622478654	1	6	7
2317351705	1	4	12
22801995	1	6	7
184381884	2	12	14
144540518	1	6	7
2885385736	1	1	3
233884499	1	6	7
2612207664	10	1	11
1552125739	1	106	122
150246405	1	6	8
209173900	2	7	10
2577984005	1	6	7
183050500	2	1	3
3647947939	6	1	9
19580890	2	61	98
19263978	1	9	43
2302612304	11	5	22
589128515	1	3	4
1406385260	2	1	3
2184734030	4	2	6
68472291	1	1	2
1325400319	1	1	7
321983167	1	8	10
28429343	1	58	64
2463416053	1	4	6
753784413977088000	1	1	2
28116414	1	35	36
1227326366	2	1	4
606135759	1	1	2
238956935	8	2	16
2872313162	2	5	9
408052221	3	2	5
378162982	4	5	16
329141413	2	28	31
3384899278	5	1	8
2883496247	3	1	5
2883133319	4	5	9
1538096156	1	1	2
162988068	2	1	4
78714922	5	2	19
902319876	3	5	13
16032925	32	44	133
1176994477	1	17	680
3413878965	1	2	4
3685449739	4	3	16
1446042176	6	2	8
2233154425	1	31	43
319666759	1	6	7
717090992751386624	1	1	2
50750339	1	3	4
16585101	1	250	322
358118086	2	1	6
82687751	3	36	50
460076283	7	1	8
2485531012	2	1	7
1964909868	1	11	30
2325040041	5	2	7
333617720	4	2	6
251235684	1	4	6
428979873	2	19	25
29489622	6	1	7
71226057	1	2	3
185423812	1	11	13
23195603	12	450	524
2431306084	1	1	2
64210036	148	3	141
120852788	1	6	7
402957663	1	1	56
2290066291	419	26	445
2316383071	7	173	205
579364709	1	7	18
32213049	1	4	7
170050937	1	1	2
102514630	1	1	3
28628850	3	30	187
156908336	1	1	5
5402612	116	77	244
439608838	1	2	6
2526719574	3	62	67
3270127706	1	5	18
212554346	1	7	14
441519648	1	4	5
19035981	3	3	6
722139073	2	4	6
2480887080	1	14	24
1672955719	1	1	2
2948755984	1	3	4
6433472	2	107	122
190937124	41	8	49
1665864020	3	1	4
2242743194	2	21	24
1435270452	2	1	3
113987669	3	192	219
314755849	3	287	607
522357193	1	2	3
443924415	1	40	50
16311797	3	11	22
3011691524	1	5	6
3407135421	2	3	14
1884374228	1	8	30
296506338	3	1	5
146808904	2	4	7
4883353085	1	2	3
1714603346	8	1	9
21197307	5	2	15
3141672447	8	59	87
450921524	1	25	27
334870378	17	5	32
2894262499	1	1	2
1215919340	2	2	6
3064997933	1	12	13
2286690680	336	23	359
2587426686	8	40	48
2996691681	4	3	11
433334787	15	6	21
2780963558	2	5	12
214257117	1	13	23
244656202	1	1	2
1931220800	9	1	10
472313473	1	19	22
27303284	1	127	142
172742707	1	7	8
16503216	1	213	445
34792486	2	22	30
549129445	8	145	227
1648032108	519	149	949
4885703096	1	10	14
43638469	1	36	51
746950860	1	3	4
274537684	7	4	28
480337686	3	2	5
361437624	1	9	10
469095768	2	3	5
195858754	5	4	11
621632530	11	1	12
74077694	1	3	4
1224355705	3	1	4
221235789	1	1	2
18643437	108	3134	3987
2850607207	1	1	2
246184593	4	4	12
198446323	5	158	186
12874212	1	2	3
115485051	6	10	24
47278900	1	2	4
856746968	1	1	3
2473143948	1	12	14
5734902	24	287	360
27311044	4	125	191
439288685	2	1	3
710695939	18	14	28
2583490602	1	1	3
3494824035	1	11	12
597066256	4	10	15
24769860	1	3	4
80817491	2	1	10
15075999	1	51	98
3027879814	3	18	21
456493247	15	1564	1594
14986598	1	8	33
207162357	3	96	101
101805404	1	1	2
40129171	1	2	7
8892822	1	6	13
575326915	3	1	6
442626835	2	2	4
276016695	30	5	36
19768990	1	14	15
3077374399	2	5	7
434776657	7	102	117
83795099	1	12	78
2295394548	1	2	3
1188145430	3	2	21
891059384	1	9	13
100226901	59	2	32
612017248	15	367	613
17965092	5	67	100
207814323	1	5	8
30221032	8	22	38
259580813	1	1	2
472715150	6	4	11
30238204	4	32	73
2634230938	2	1	3
945595590	1	2	3
2354704231	18	86	107
117666012	5	3	28
2785557051	2	1	3
1105528855	3	129	161
3019316668	1	1	2
2239830097	6	444	1325
773876814733246464	2	8	20
738509183952113664	1	2	3
79237207	1	1	3
919289756	4	1	5
836456575	5	31	46
443294550	31	14	66
1663337118	1	1	2
968299640	1	33	35
342150264	1	8	9
54716387	1	5	8
30380519	2	1	7
3160033061	1	10	11
3164429564	1	6	8
2675108684	5	39	50
23839835	1	13	28
34470228	1	1	2
3002992913	2	24	31
6754922	2	3	10
277587918	4	1	5
25893699	1	2	12
1684560672	1	1	8
111690277	2	4	6
2990403761	5	3	10
2308768028	1	4	5
506468367	1	1	3
2461452080	3	119	158
142811316	1	1	30
2883324256	3	1	7
164460460	1	7	10
2193236825	4	23	29
928506404	1	5	8
632237034	16	13	29
61928493	1	7	8
541230008	3	42	47
201820359	2	1	3
2244717897	1	29	30
27647507	2	1	3
4904467757	1	2	4
1931585845	1	4	6
25023965	1	1	2
333326697	1	1	2
20812660	1	7	8
2513730044	1	36	46
19647594	2	64	67
3023693328	7	65	97
1628181121	267	982	1373
492495319	3	2	16
4043117533	1	61	62
3064434064	1	24	26
3005265513	5	217	223
4855044657	3	477	516
20098340	1	1	2
1759181	1	23	25
2611281254	2	2	6
799954764	4	2	7
10615232	22	10	68
441625387	21	10	70
2428794000	2	1	4
110396781	31	458	534
469509327	2	3	10
15766082	1	12	26
2340656198	2	1	3
292213945	1	46	47
2390372676	1	1	2
6577642	1	80	122
103103574	4	8	17
2507679270	6	172	189
509088338	4	1	5
20621266	4	4	10
122903114	1	7	27
742175291213123584	1	1	2
204429509	67	57	144
385648976	1	38	42
353838536	4	4	9
1420122284	1	3	4
269032683	1	7	8
45112524	1	3	20
4185419176	4	10	18
2219909698	3	13	39
2794320208	2	3	5
29450962	40	34	357
2653818793	1	1	2
16225240	1	3	9
16495811	1	14	21
18791763	19	1	76
1606073480	1	1	12
2239063122	1	1	2
3406290419	1	2	3
944318364	7	192	224
3362972344	2	5	16
26713568	1	1	2
513171970	19	2	35
3227431770	1	1	4
1871559758	1	2	3
130953771	1	3611	4516
136862815	1	492	563
407082478	5	82	89
179732982	5	288	310
778933753150251008	1	63	82
40519997	2	7	14
3257794316	1	1	2
2234183323	3	17	20
95253375	2	40	42
28875534	2	7	10
155773979	2	59	61
791964055	1	4	12
838157047	1	2	3
55789594	1	1	5
194663746	3	24	34
2229238684	1	1	2
2848126035	1	1	2
2289985927	384	29	413
260890425	1	24	27
2611657641	9	3	12
608471241	6	201	324
279390084	3	76	110
508211969	1	5	6
331899373	1	2	3
513873998	1	1	21
1849056896	1	1	2
143144349	3	166	170
711031138173587456	1	382	445
27995424	9	213	258
2498374687	3	2	5
492232956	4	1	4
3280163412	1	2	3
1866038462	1	1	3
4257110325	1	6	13
836363833	4	1	7
1566650000	2	20	56
30564369	1	1	2
3128353307	1	5	10
104451109	1	11	15
13305672	1	1	3
32422915	1	6	10
2584319419	3	10	13
19504290	1	2	3
1181842302	1	4	11
18005085	2	51	72
2178824387	2	140	157
707320403253796864	1	1	2
605757334	2	11	25
1095008665	5	1	6
56561449	1	21	202
21323673	2	9	11
234528768	1	1	2
20731652	1	63	64
25073877	1634	3837	23214
149913262	4	90	105
241926029	1	1	2
30206446	1	1	3
896258742	8	336	402
17681513	3	12	24
4703006612	1	1	3
2714497010	2	4	6
2541227191	2	15	27
1468414632	4	137	142
2692341	1	13	14
515698302	1	2	4
991381723	3	6	11
256352051	1	10	12
528836589	1	1	2
215735363	1	1	2
2756165179	1	1	2
107543451	4	24	33
2361029106	24	9	42
12203692	2	2	6
79031518	3	1	4
2881054771	1	8	17
247596099	1	2	5
1269921355	9	4	18
2995211756	2	105	154
4428117988	2	4	6
21305757	2	3	7
283306173	1	1	2
117510407	1	5	7
14964429	2	7	12
2840184850	1	1	2
22307765	1	4	5
2615951298	1	2	3
3927572774	1	52	72
860880449505067008	1	1	2
257900487	2	2	6
2266850544	1	30	31
286034948	1	1	2
353253035	1	1	2
20068679	2	102	190
382797621	6	2	8
15201076	1	4	6
398605376	4	1	6
1116213259	10	33	43
288757870	1	9	16
502284107	2	5	7
152605121	3	1	4
200134221	1	10	11
2187915878	3	49	53
2464756524	1	2	5
3245952264	2	1	5
2246284759	1	41	42
36814120	2	6	8
4081106480	1	1079	1142
2491481762	1	3	4
720660241	1	1	2
2615829152	1	1	2
386210339	1	2	4
1264118815	1	6	7
